0.853775,0.623875,-0.933242
-0.995015,0.208549,-0.091338
-0.560193,0.251567,0.736004
-0.396849,0.410158,-0.434220
-0.257144,0.265319,0.616575
-0.573329,-0.455572,0.475444
0.162320,-0.961849,0.255912
-0.917973,0.353958,-0.310988
-0.398090,-0.394701,0.603882
0.769390,0.939907,0.230159
-0.125172,-0.694010,-0.357752
0.533469,-0.998985,-0.759719
0.619267,-0.648324,0.593501
-0.614663,-0.287551,0.490114
0.036698,0.122828,-0.033589
-0.927452,0.974754,0.037224
-0.666368,-0.222531,0.492943
-0.543214,0.514130,-0.163583
0.398832,0.438405,0.627902
0.090389,0.235555,0.285389
-0.088819,-0.494005,-0.793901
0.944459,0.175156,-0.982970
0.500260,-0.657362,-0.669404
0.334815,-0.301521,-0.820610
0.732970,0.198238,-0.761188
0.198916,-0.284442,-0.570493
-0.709130,0.377550,0.634288
-0.076948,-0.144055,0.648712
0.635635,0.402857,0.234228
-0.838956,0.671841,-0.700951
0.052812,-0.936350,0.926506
-0.439514,0.373015,-0.593497
-0.415179,0.560103,-0.310188
0.935969,-0.000754,-0.330950
0.253250,0.888274,-0.117503
0.560435,0.591475,0.902090
0.730589,0.121472,-0.436606
-0.019172,-0.328917,0.052680
-0.961664,-0.837185,-0.816481
0.144755,0.368817,0.861344
-0.605662,-0.040990,-0.674500
0.406181,-0.942111,-0.411470
-0.108373,-0.625836,0.954977
-0.481806,0.214860,0.090947
-0.266316,-0.212425,-0.308850
0.002005,0.553160,-0.072213
-0.632291,-0.736869,0.044940
-0.990913,-0.983655,-0.765502
-0.240077,0.899489,-0.083270
0.954978,-0.489811,-0.924393
-0.170015,0.032879,-0.162421
0.407024,0.221127,0.655187
0.645729,-0.102951,-0.454561
0.060287,0.125765,-0.170281
0.545943,0.341184,0.200888
0.850367,0.870389,0.880401
0.430929,-0.318677,0.916329
0.128672,-0.320168,0.212993
0.317858,0.422795,-0.211300
-0.837628,0.719852,-0.279340
0.352393,0.186211,-0.076580
0.671628,-0.287261,-0.114201
0.764643,-0.472404,-0.893257
-0.562734,0.498503,0.754962
-0.899709,0.299277,0.448495
0.582214,0.959654,-0.455951
-0.646832,0.395239,0.333805
0.564119,0.453752,-0.812851
-0.184529,0.243775,0.837816
0.027107,-0.200365,-0.050604
0.955118,0.610297,-0.847179
0.967183,0.281755,-0.202971
-0.961039,0.161249,0.712274
0.082408,0.718446,0.782315
0.947581,0.129790,-0.947262
0.451214,-0.383552,0.853297
0.020476,-0.422934,-0.526148
-0.419786,-0.098419,-0.166307
0.269867,0.127544,0.438819
0.077217,-0.055459,-0.715862
0.673171,0.291539,0.999272
0.327498,-0.891743,-0.873203
0.202273,-0.519147,-0.866106
0.460055,-0.660568,-0.679144
-0.619798,-0.449852,0.313366
0.299950,-0.061948,-0.046475
-0.530097,-0.997976,0.631983
0.870180,0.196211,0.288715
-0.862839,0.234730,-0.652027
0.930954,0.467919,0.174870
-0.659454,0.001892,0.913440
0.726734,-0.646921,0.610070
0.944300,-0.495870,0.273681
0.383881,-0.044207,0.727537
0.142676,0.419373,-0.649170
-0.728239,0.970771,0.644092
-0.296819,0.612045,-0.883140
-0.768252,-0.706059,0.442272
-0.240277,-0.140585,0.799446
-0.207893,0.398771,0.294970
-0.647213,-0.550066,-0.562645
0.633459,-0.464717,-0.045776
0.560096,0.093845,0.416645
-0.822482,-0.708059,-0.199597
0.797189,0.205840,-0.544260
-0.404622,0.962783,0.704733
0.518275,0.382025,0.099879
-0.065031,0.479012,-0.468184
-0.003189,-0.008545,0.114932
0.789673,0.647777,-0.575762
-0.691573,-0.809136,0.152868
-0.821547,0.769381,-0.391376
0.052837,-0.440761,0.789491
-0.440677,0.538929,-0.231665
-0.534835,-0.789478,-0.669889
0.332435,-0.020375,0.605872
0.312876,0.592073,-0.413664
0.910236,0.099080,-0.732320
-0.418400,0.990623,-0.312120
-0.828494,0.147881,0.416742
0.537943,-0.623272,0.000689
0.553592,-0.908953,0.855820
-0.553134,0.923280,0.569686
-0.192029,0.082934,-0.438869
-0.462864,-0.059929,0.907571
0.340276,0.002879,0.958928
0.226750,-0.121155,-0.070414
0.866387,0.184859,0.895207
-0.093180,-0.502119,-0.992667
-0.008533,-0.036052,-0.436396
0.693595,-0.393198,-0.630244
-0.523660,-0.286922,0.104611
0.584234,0.998598,-0.352110
0.986659,0.970569,-0.487125
0.265541,-0.559713,-0.469433
-0.907269,0.422506,0.729569
0.788452,0.890184,0.879171
-0.722499,-0.583087,-0.700649
-0.410263,-0.875447,0.581736
-0.668944,0.514365,0.291230
-0.009426,0.343384,0.338637
-0.548208,0.886180,0.205274
-0.312874,-0.692497,0.750499
-0.108355,0.149434,-0.273630
0.214659,0.968276,-0.479107
0.719282,0.939370,-0.747452
-0.425474,-0.192084,-0.715652
-0.256238,-0.939147,-0.502712
-0.925200,0.596496,0.768447
0.115971,0.254119,-0.863776
0.818344,-0.018136,-0.352106
0.643304,-0.987280,0.974067
-0.675971,-0.404239,0.272693
-0.543581,0.392781,-0.719433
-0.102489,0.951259,0.730394
0.956288,0.630106,-0.120025
-0.381363,0.156999,-0.949457
0.478000,-0.835884,0.129665
-0.475986,-0.904254,-0.503879
0.937314,0.344711,-0.516005
-0.053470,-0.637973,-0.461484
